,loss,precision_1,binary_accuracy,recall_1,balanced_accuracy,val_loss,val_precision_1,val_binary_accuracy,val_recall_1,val_balanced_accuracy
71,0.15696977078914642,0.9984662532806396,0.9971620440483093,0.9959204196929932,0.9971246719360352,0.23788738250732422,0.9688149690628052,0.9721649289131165,0.9748954176902771,0.9710062146186829
72,0.15568546950817108,0.9959287643432617,0.9969040155410767,0.9979602098464966,0.9967449903488159,0.23231017589569092,0.9808102250099182,0.9721649289131165,0.9623430967330933,0.9714644551277161
73,0.15506583452224731,0.9984647035598755,0.9966460466384888,0.9949005842208862,0.9969909191131592,0.2525888979434967,0.972515881061554,0.9680412411689758,0.9623430967330933,0.9660707712173462
74,0.15205416083335876,0.9979591965675354,0.9976780414581299,0.9974502921104431,0.9975009560585022,0.2458750307559967,0.9849462509155273,0.9721649289131165,0.9581589698791504,0.9709750413894653
75,0.1527375876903534,0.9959183931350708,0.9956140518188477,0.9954105019569397,0.9957456588745117,0.2335980385541916,0.9849785566329956,0.9731958508491516,0.9602510333061218,0.9726120233535767
76,0.15057243406772614,0.9989774823188782,0.9976780414581299,0.9964303970336914,0.9977190494537354,0.24150754511356354,0.9787685871124268,0.9721649289131165,0.9644351601600647,0.9709749817848206
77,0.14659805595874786,0.9979602098464966,0.9979360103607178,0.9979602098464966,0.9979658722877502,0.23103033006191254,0.9808917045593262,0.9742268323898315,0.9665272235870361,0.9724182486534119
78,0.14382566511631012,0.9989801049232483,0.9989680051803589,0.9989801049232483,0.9990583062171936,0.22645387053489685,0.9829059839248657,0.9731958508491516,0.9623430967330933,0.9711930155754089
79,0.1449732780456543,0.9964340329170227,0.9969040155410767,0.9974502921104431,0.9969549179077148,0.2354649007320404,0.9891774654388428,0.9731958508491516,0.9560669660568237,0.9719478487968445
80,0.1445237696170807,0.9989785552024841,0.9981940388679504,0.9974502921104431,0.9980937838554382,0.23387324810028076,0.968684732913971,0.9701030850410461,0.9707112908363342,0.969399094581604
81,0.14719825983047485,0.9964285492897034,0.9961300492286682,0.9959204196929932,0.9961628913879395,0.2377474159002304,0.9849462509155273,0.9721649289131165,0.9581589698791504,0.9715995788574219
82,0.1457577645778656,0.9954175353050232,0.9961300492286682,0.9969403147697449,0.9962504506111145,0.22879698872566223,0.9829424023628235,0.9742268323898315,0.9644351601600647,0.9734005928039551
83,0.14276351034641266,0.9979550242424011,0.9966460466384888,0.9954105019569397,0.9964860677719116,0.22166761755943298,0.9808102250099182,0.9721649289131165,0.9623430967330933,0.9707028269767761
84,0.13687501847743988,0.9989801049232483,0.9989680051803589,0.9989801049232483,0.9989619851112366,0.2152652144432068,0.9870967864990234,0.9742268323898315,0.9602510333061218,0.9731766581535339
85,0.1370786428451538,0.9974502921104431,0.9974200129508972,0.9974502921104431,0.997541069984436,0.22826729714870453,0.9745222926139832,0.9680412411689758,0.9602510333061218,0.9664868116378784
86,0.14335700869560242,0.9964231252670288,0.995356023311615,0.994390606880188,0.9953634738922119,0.22600148618221283,0.980728030204773,0.9701030850410461,0.9581589698791504,0.9688891172409058
87,0.13385841250419617,0.9994895458221436,0.9989680051803589,0.9984701871871948,0.9989335536956787,0.2421870231628418,0.9891774654388428,0.9731958508491516,0.9560669660568237,0.9719237089157104
88,0.1343359500169754,0.9984678030014038,0.9976780414581299,0.9969403147697449,0.9975978136062622,0.2237192690372467,0.9829424023628235,0.9742268323898315,0.9644351601600647,0.9736658930778503
89,0.14491009712219238,0.9938650131225586,0.9925180673599243,0.9913309812545776,0.9931043386459351,0.23671463131904602,0.9784946441650391,0.9659793972969055,0.9518828392028809,0.965658962726593
90,0.13324975967407227,0.997447669506073,0.9969040155410767,0.9964303970336914,0.9969860911369324,0.22839295864105225,0.9870129823684692,0.9711340069770813,0.9539749026298523,0.9697731733322144
91,0.1355351209640503,0.9964285492897034,0.9961300492286682,0.9959204196929932,0.9960826635360718,0.21529991924762726,0.978723406791687,0.9711340069770813,0.9623430967330933,0.970539391040802
92,0.13140244781970978,0.9989780187606812,0.9979360103607178,0.9969403147697449,0.9979514479637146,0.21819812059402466,0.9767932295799255,0.9731958508491516,0.9686192274093628,0.9725409150123596
93,0.12842386960983276,0.9984701871871948,0.9984520077705383,0.9984701871871948,0.9986342787742615,0.22930200397968292,0.9786780476570129,0.9701030850410461,0.9602510333061218,0.9693424701690674
94,0.12704382836818695,0.9989785552024841,0.9981940388679504,0.9974502921104431,0.9979890584945679,0.21668225526809692,0.9747368693351746,0.9721649289131165,0.9686192274093628,0.9717116355895996
95,0.12475593388080597,0.9989801049232483,0.9989680051803589,0.9989801049232483,0.9989823698997498,0.23734626173973083,0.9848484992980957,0.969072163105011,0.9518828392028809,0.967829167842865
96,0.1262449026107788,0.9974516034126282,0.9976780414581299,0.9979602098464966,0.9977648258209229,0.22737129032611847,0.9849462509155273,0.9721649289131165,0.9581589698791504,0.9711172580718994
97,0.12143082171678543,1.0,0.9997420310974121,0.9994900822639465,0.9997438788414001,0.23083816468715668,0.9704017043113708,0.9659793972969055,0.9602510333061218,0.9659870862960815
98,0.12491168081760406,0.9974516034126282,0.9976780414581299,0.9979602098464966,0.9977746605873108,0.22189190983772278,0.9850106835365295,0.9742268323898315,0.9623430967330933,0.9736061096191406
99,0.12220892310142517,0.9989795684814453,0.998710036277771,0.9984701871871948,0.9988172650337219,0.22355221211910248,0.9827957153320312,0.9701030850410461,0.9560669660568237,0.9688244462013245
