,loss,precision,binary_accuracy,recall,sensitivity,specificity,balanced_acc,val_loss,val_precision,val_binary_accuracy,val_recall,val_sensitivity,val_specificity,val_balanced_acc
57,0.6748205423355103,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6531516909599304,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
58,0.674875795841217,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.658638060092926,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
59,0.6765438318252563,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6626765131950378,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
60,0.6741928458213806,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.659305989742279,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
61,0.6717806458473206,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.650693953037262,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
62,0.6724493503570557,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6591131091117859,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
63,0.6735014319419861,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6582239270210266,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
64,0.6728726029396057,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6573134660720825,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
65,0.671672523021698,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6521400213241577,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
66,0.6706107258796692,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6481519937515259,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
67,0.6847952008247375,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6590269804000854,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
68,0.6732632517814636,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6626815795898438,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
69,0.6746379733085632,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6626071929931641,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
70,0.6745516657829285,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6619387865066528,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
71,0.6742416024208069,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6597057580947876,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
72,0.672783374786377,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6577622294425964,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
73,0.6725656986236572,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6567581295967102,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
74,0.6728580594062805,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6827971339225769,0.6551724076271057,0.6451612710952759,0.949999988079071,0.949999988079071,0.09090909361839294,0.5204545259475708
75,0.6801229119300842,0.6065573692321777,0.6097561120986938,1.0,1.0,0.022727273404598236,0.5113636255264282,0.6542978882789612,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
76,0.6728805899620056,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6547213792800903,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
77,0.6743319034576416,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6523904204368591,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
78,0.6746877431869507,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6532133221626282,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
79,0.6714301109313965,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6546648740768433,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
80,0.6720465421676636,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6552155017852783,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
81,0.672318160533905,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6559174656867981,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
82,0.6723900437355042,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6558147072792053,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
83,0.6722667217254639,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6558862924575806,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
84,0.6725891828536987,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6563923358917236,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
